store,list,_name_,FACTS,M_2014_01,M_2014_02,M_2014_03,M_2014_04,M_2014_05,M_2014_06,M_2014_07,M_2014_08,M_2014_09,M_2014_10,M_2014_11,M_2014_12,M_2015_01,M_2015_02,M_2015_03,M_2015_04,M_2015_05,M_2015_06,M_2015_07,M_2015_08,M_2015_09,M_2015_10,M_2015_11,M_2015_12,M_2016_01,M_2016_02,M_2016_03,M_2016_04,M_2016_05,M_2016_06,YEAR_2014_COMMON,YEAR_2014_NONCOMMON,YEAR_2015_COMMON,YEAR_2015_NONCOMMON,YEAR_2016_COMMON
' Pandora Prodromou,All,Avg_basket,Average Basket,6.30253335682,6.27260616153255,6.38733161974521,6.69514122259709,6.43487445753418,6.31766679183975,6.24964401834162,6.54370769431351,6.32608342316938,6.2953144008369,6.4132124521235,6.98004090909157,6.46738958675532,6.45672593024433,6.31499201899123,6.60731662511519,6.27868600465851,6.16081955803055,6.07610046771026,6.37405520571965,6.20012275612752,6.1193240540431,6.14726791446069,6.79772240373913,6.49421403523987,6.23510324612847,6.27476416049248,6.57781232515427,6.3792025041942,6.1777639299329,6.40709257831881,6.4657420475299,6.37800042331483,6.28679553111002,6.35863688957683
' Pandora Prodromou,All,Avg_price_item,Average Price Per Item,2.2470291563516,2.21482465718314,2.27463778293544,2.43671380946388,2.25818809735635,2.30968336937622,2.31396027023218,2.40403309731937,2.27730010363136,2.29169483890278,2.3144448756242,2.48707542869416,2.31536511969282,2.32912792472407,2.2770129484709,2.33516023253444,2.2488335036087,2.21990531638047,2.20641503733622,2.28155585130504,2.2044122227863,2.19476099779088,2.22140524734169,2.47382849498638,2.28915832717472,2.27742907861774,2.31748714342265,2.397684971999,2.29797460103804,2.26214566692355,2.29152352335708,2.34735187349406,2.28655784238737,2.26376067456822,2.30809876197621
' Pandora Prodromou,All,Avg_quantity,Average Quantity Purchased,2.80482936280769,2.83210056434453,2.80806538415197,2.74761081773084,2.8495741630502,2.73529561480367,2.70084326802834,2.72197071729591,2.77788746993945,2.74701251404439,2.77095061527178,2.80652561983471,2.79324825780106,2.77216457786845,2.7733667580731,2.82949175523771,2.79197459242006,2.77526231077083,2.75383387299873,2.79373183087922,2.81259679656955,2.7881505367566,2.76728792363166,2.74785516357169,2.83694402355079,2.73778152069297,2.70757237135106,2.74340140676204,2.7760108842424,2.73093108912586,2.79599686104571,2.75448351844478,2.78934576028727,2.77714671949989,2.75492409351344
' Pandora Prodromou,Lch,Sales,Sales,7.65,,,9.05,0.19,6.47,134.48,8448.92,12635.42,15882.83,23130.2199999999,28459.23,32018.9,35439.93,44449.9099999999,45527.72,46935.83,42411.22,37847.98,40955.83,48993.09,53432.1500000001,53708.5,60177.6,54972.6499999999,56258.1799999999,62782.58,67247.6699999998,63797.7699999998,59622.8500000001,23.36,88691.1,246783.51,295115.15,364681.699999999
' Pandora Prodromou,Lch,Salesonstore,Sales % On Total Store Sales,0.00005345006921,,,0.00005407771355,1.1440873205977E-6,0.00004273009794,0.0008969581327,0.05609557304868,0.08281585250498,0.09774749403587,0.14695832205052,0.16848056551325,0.21975333247953,0.26662970658033,0.28808542382018,0.30138217756448,0.31655398686067,0.29946156368524,0.28013094988999,0.30421836961867,0.3321963608926,0.3564107869591,0.36420737656155,0.36612813426059,0.36646026910898,0.39473333202825,0.40510012879046,0.40857683837692,0.40921889505367,0.41334542760383,0.00002531969063,0.09416027030084,0.28240127153144,0.33575371536897,0.39976149034877
' Pandora Prodromou,Lch,Salesontotal,Sales % On National Sales,7.8507890325189E-6,,,8.6618126379096E-6,1.9519953388815E-7,7.3978322773521E-6,0.00015349320481,0.00910993447707,0.01373739703668,0.01668362112423,0.02488142334242,0.02727414938984,0.03248821797432,0.0396776338147,0.04358626002587,0.04381037941322,0.0483931899474,0.046744430585,0.0421082197618,0.04400049295023,0.0511424144048,0.05415862403424,0.05552447171166,0.05353108327411,0.05441026172607,0.05974441413338,0.06012420107552,0.05974096503861,0.06159193313646,0.0616648417697,4.0613322365878E-6,0.01570192238239,0.04243948973744,0.05031246983228,0.05954422471969
' Pandora Prodromou,Lch,No_customers,Number Of Customers,1,,,1,1,1,7,245,384,471,619,803,989,1144,1362,1440,1433,1466,1378,1448,1650,1823,1754,1916,2085,2017,2202,2312,2209,2235,2,1120,2759,3580,4726
' Pandora Prodromou,Lch,Visits,Visits,2,,,1,1,1,18,940,1595,1973,3067,3451,4092,4510,5747,5797,6052,5621,5101,5409,6511,7274,7374,7486,7284,7768,8505,8753,8481,8357,5,11044,31819,39155,49148
' Pandora Prodromou,Lch,Quantity,Quantity,4,,,3,1,2,37.57,3262.05,5376.65999999999,6569.36,9842.23999999999,10986.01,13747.06,14885.85,18705.5299999999,19111.93,20017.2699999999,18295.1,16621.24,17294.7999999999,21361.85,23041.17,23346.4099999999,23670.6099999999,22961.3299999999,23856.5199999999,26073.1999999999,26733.5,26053.8299999999,25170.9499999999,10,36073.8899999999,104762.74,125336.079999999,150849.329999999
' Pandora Prodromou,Lch,Avg_basket,Average Basket,3.825,,,9.05,0.19,6.47,7.47111111111111,8.98821276595744,7.9218934169279,8.05009123162696,7.54164329964133,8.24666183714866,7.82475562072336,7.85807760532151,7.73445449799894,7.85366913920994,7.75542465300728,7.54513787582282,7.41971770241129,7.57179330745055,7.52466441406851,7.34563513885071,7.28349606726336,8.03868554635319,7.54704146073584,7.2422991761071,7.38184362139918,7.68281389237974,7.52243485438036,7.13448007658252,4.672,8.03070445490764,7.75585373518967,7.53709998723024,7.42007202734597
' Pandora Prodromou,Lch,Avg_price_item,Average Price Per Item,1.9125,,,3.01666666666666,0.19,3.235,3.57945169017833,2.59006452997348,2.35005003106017,2.41771344544978,2.35009713236011,2.59049736892648,2.32914528633758,2.38077973377402,2.37629781139588,2.38216234571809,2.34476679387349,2.31817371864597,2.27708522348513,2.36810081643037,2.2934853488813,2.31898597163252,2.30050358920279,2.54229189699801,2.39414049621689,2.35818887247595,2.40793535124189,2.51548319524191,2.44869065315924,2.36871671510213,2.336,2.45859539960897,2.35564199638154,2.35459055365382,2.41752283553397
' Pandora Prodromou,Lch,Avg_quantity,Average Quantity Purchased,2,,,3,1,2,2.08722222222222,3.4702659574468,3.37094670846394,3.32963000506842,3.20907727420932,3.18342799188641,3.35949657869012,3.30063192904656,3.25483382634417,3.29686562014835,3.30754626569728,3.2547767301192,3.25842775926289,3.19741172120539,3.28088619259714,3.16760654385482,3.16604420938432,3.16198370291209,3.15229681493684,3.07112770339855,3.06563198118753,3.05420998514795,3.07202334630349,3.01196003350484,2,3.26637902933719,3.29245859392187,3.20102362405822,3.06928725482216
' Pandora Prodromou,Lch,Avg_spend,Average Spending,7.65,,,9.05,0.19,6.47,19.2114285714285,34.485387755102,32.9047395833333,33.7215074309978,37.3670759289175,35.4411332503113,32.3750252780586,30.9789597902098,32.6357635829661,31.6164722222222,32.7535450104675,28.9298908594816,27.4658780841799,28.2844129834254,29.6927818181818,29.3100109709271,30.6205815279361,31.4079331941545,26.3657793764987,27.8920079325731,28.5116167120799,29.0863624567473,28.8808374830239,26.6768903803132,11.68,79.1884821428571,89.4467234505256,82.4343994413409,77.1649809564112
' Pandora Prodromou,Lch,Avg_visits,Average Visits,2,,,1,1,1,2.57142857142857,3.83673469387755,4.15364583333333,4.18895966029724,4.95476575121163,4.29763387297633,4.13751263902932,3.94230769230769,4.21953010279001,4.02569444444444,4.22330774598743,3.83424283765347,3.70174165457184,3.73549723756906,3.9460606060606,3.99012616566099,4.20410490307867,3.90709812108559,3.49352517985611,3.85126425384234,3.86239782016348,3.78589965397923,3.83929379809868,3.73914988814317,2.5,9.86071428571428,11.5328017397607,10.9371508379888,10.3994921709691
' Pandora Prodromou,Nlch,Sales,Sales,143116.580000025,135601.20000001,159038.170000035,167342.700000037,166071.050000042,151409.050000023,149794.480000015,142167.600000014,139937.059999999,146605.530000001,134262.840000015,140457.760000016,113684.92000001,97478.2300000098,109844.290000012,105535.360000008,101335.34000001,99213.7000000062,97260.1900000055,93670.5900000046,98489.2300000054,96485.1700000018,93758.3099999975,104184.530000008,95037.2000000059,86263.8100000047,92197.8200000039,97342.3500000104,92103.5600000024,84621.7600000033,922578.750000174,853225.270000061,627091.840000059,583848.020000023,547566.50000003
' Pandora Prodromou,Nlch,Salesonstore,Sales % On Total Store Sales,0.99994654993078,1,1,0.99994592228644,0.99999885591267,0.99995726990205,0.99910304186729,0.94390442695131,0.91718414749501,0.90225250596412,0.85304167794947,0.83151943448674,0.78024666752046,0.73337029341966,0.71191457617981,0.69861782243551,0.68344601313932,0.70053843631475,0.71986905011,0.69578163038132,0.66780363910739,0.64358921304089,0.63579262343844,0.6338718657394,0.63353973089101,0.60526666797174,0.59489987120953,0.59142316162307,0.59078110494632,0.58665457239616,0.99997468030936,0.90583972969915,0.71759872846855,0.66424628463102,0.60023850965122
' Pandora Prodromou,Nlch,Salesontotal,Sales % On National Sales,0.14687295119422,0.15657307163061,0.15613922206332,0.1601647639472,0.17061574501223,0.1731219099186,0.17097289410216,0.15329030464993,0.15214143679959,0.15399718546619,0.14442796312344,0.13460890998117,0.11535126007934,0.10913411834747,0.10771004454898,0.10155448511614,0.10448180754457,0.10935049528713,0.1082079797811,0.1006340766367,0.10280994758791,0.09779700137295,0.09692843090624,0.09267752039471,0.09406493821407,0.09160944753925,0.08829392274744,0.08647624413049,0.08891903759568,0.08751992634827,0.16039806584617,0.1510554831797,0.10784131284995,0.09953686177375,0.0894051517391
' Pandora Prodromou,Nlch,Visits,Visits,22707,21618,24899,24995,25807,23966,23972,22077,22523,23838,21475,20749,18437,16076,18686,17066,17563,17367,17135,15712,17276,17225,16615,16693,15815,15090,16194,16269,15958,14992,143992,134634,105195,100656,94318
' Pandora Prodromou,Nlch,Quantity,Quantity,63690.87,61224.35,69918.0199999999,68676.2800000001,73540.8099999997,65554.8299999996,64755.6599999999,59389.55,61620.4299999998,64333.7799999999,58162.43,56931.9100000001,49182.0300000002,42181.93,49056.14,45578.7399999999,45915.2099999999,45502.6299999999,44613.0099999999,41711.6100000001,45541.3899999999,45265.73,43038.0600000001,42769.78,42569.2399999999,38723.69,40801.1299999999,41911.8899999999,41789.1000000001,38593.5599999999,402605.159999999,365193.76,277416.68,262939.58,244388.609999999
' Pandora Prodromou,Nlch,Avg_basket,Average Basket,6.30275157440549,6.27260616153255,6.38733161974521,6.69504700940336,6.43511644127725,6.3176604356181,6.24872684798997,6.43962494904263,6.21307374683653,6.1500767681853,6.25205308498323,6.76937490963497,6.16612897976952,6.06358733515861,5.87842716472294,6.183954060706,5.76981950691856,5.71277134795913,5.67611263495801,5.96172288696567,5.70092787682365,5.60146124818588,5.64299187481176,6.24121068711486,6.00930761934909,5.71662094102085,5.69333209830825,5.98330260003752,5.77162301040245,5.64446104589136,6.4071528279361,6.33736849532853,5.96123237796529,5.80042938324613,5.80553552874351
' Pandora Prodromou,Nlch,Avg_price_item,Average Price Per Item,2.24705016590329,2.21482465718314,2.27463778293544,2.43668847526448,2.25821622035496,2.30965513906487,2.31322605622451,2.39381507352748,2.27095234486353,2.27882661332819,2.30841180466522,2.46711835243215,2.31151337185574,2.31090018877774,2.23915477247114,2.31545145828973,2.20701026958192,2.18039484750675,2.18008580904999,2.24567188847432,2.16263118012,2.13152797933451,2.17849759027236,2.43593794496975,2.23253222279763,2.22767535841766,2.25968790570271,2.32254737259547,2.20400917942722,2.19263939372277,2.29152241864007,2.33636322263573,2.26046912536066,2.22046456452095,2.24055654639564
' Pandora Prodromou,Nlch,Avg_quantity,Average Quantity Purchased,2.80490025102391,2.83210056434453,2.80806538415197,2.74760072014403,2.84964583252604,2.73532629558539,2.70130402135824,2.6901096163428,2.73588909115126,2.69879100595687,2.70837857974389,2.74383873921635,2.6675722731464,2.62390706643443,2.62528845124692,2.67073362240712,2.6143147526049,2.62006276271088,2.60361890866647,2.65476132892057,2.63610731650844,2.62790885341074,2.59031357207343,2.56213862097885,2.69170028453998,2.56618223989397,2.51952142768926,2.57618108058269,2.61869281864895,2.57427694770543,2.79602450136118,2.71249283241974,2.63716602500119,2.61225937847719,2.59111314913377
' Pandora Tseriou,All,Sales,Sales,204473.530000011,175752.570000016,204864.060000016,217677.860000003,193755.920000021,174518.840000018,175775.860000015,191069.050000007,180153.830000004,179119.050000009,179758.740000011,248761.330000009,225062.12000002,158681.740000008,187404.87000001,196491.210000021,177596.41000001,169855.390000011,173008.910000008,180865.350000011,173713.760000006,176451.990000008,173463.970000011,207262.640000007,186391.37000001,170826.14000001,187946.850000008,213733.300000014,193042.000000009,184686.610000005,1171042.78000008,1154637.86000005,1115091.74000008,1084766.62000005,1136626.27000005
' Pandora Tseriou,All,Salesontotal,Sales % On National Sales,0.20984033291039,0.20293419034547,0.20112979769026,0.20834086615924,0.19905823827407,0.19954576623774,0.20062760321673,0.20601763611168,0.19586564517755,0.18814999381933,0.19336838600938,0.23840257367599,0.22836097468449,0.17765599347404,0.18376364302955,0.18907941055394,0.18311078770966,0.18720974042586,0.19248311806948,0.19431090903584,0.18133457395189,0.17885106600621,0.17932906886727,0.18437082305464,0.18448452503531,0.18141197694216,0.17998868795949,0.18987473622339,0.18636748520412,0.19101184499958,0.2035956246934,0.20441773816647,0.19176291177659,0.18493556784131,0.1855852104539
' Pandora Tseriou,All,Visits,Visits,28444,25181,28715,28903,27016,24700,25291,26538,26072,25801,24890,31170,30099,21591,25935,26469,25255,24659,24815,25131,24586,24589,23941,26159,24541,23588,25265,27561,26288,25757,162959,159762,154008,149221,153000
' Pandora Tseriou,All,Quantity,Quantity,82700.6100000001,71476.41,81845.02,81899.8,75728.32,67689.0099999999,68621.8599999998,72191.08,72248.3499999998,73628.73,73064.3300000001,90568.9699999999,88286.6700000003,63178.6799999998,75285.2599999999,75225.4,72533.64,69805.27,70410.36,70199.94,70710.9899999998,68982.97,66579.8899999999,73019.1000000001,68565.36,64817.2999999999,68834.9399999999,76271.1099999999,70349.7599999999,69278.1899999999,461339.17,450323.319999999,444314.92,419903.25,418116.659999999
' Pandora Tseriou,All,Avg_basket,Average Basket,7.18863486148262,6.9795707080742,7.13439178129953,7.53132408400523,7.17189517323148,7.06554008097241,6.95013483057276,7.19982854774312,6.90985846885565,6.94232975466103,7.22212695861839,7.98079339108146,7.47739526230174,7.34943911815145,7.22594447657646,7.42344667346788,7.03212868738906,6.88817024210274,6.9719488212778,7.19690223230319,7.0655560074842,7.17605392655285,7.24547721482023,7.92318666615726,7.59510085163646,7.24207817534384,7.43902038393069,7.75491818148886,7.34335057821094,7.17034631362368,7.1861190851692,7.22723714024647,7.24047932574984,7.26953056205262,7.42892986928143
' Pandora Tseriou,All,Avg_price_item,Average Price Per Item,2.47245491901464,2.45888916357181,2.503073003098,2.65785581893976,2.55856620086146,2.57824482881369,2.56151407146376,2.64671272406517,2.49353556171185,2.43273311925941,2.46028041316483,2.74665075687632,2.54921971799389,2.51163430448386,2.48926376823312,2.61203277084629,2.44846956529426,2.43327459373785,2.45715133397995,2.57643168925801,2.4566727180599,2.55790653838198,2.60535080487533,2.83847157798449,2.71844806182028,2.63550225017102,2.73039898051787,2.80228385295578,2.74403210472941,2.66586944606961,2.53835541430416,2.56401969145204,2.50968781331962,2.58337276503588,2.71844291016784
' Pandora Tseriou,All,Avg_quantity,Average Quantity Purchased,2.90748874982421,2.83850561931615,2.85025317778164,2.8336089679272,2.80309150133254,2.74044574898785,2.71329168478905,2.72029090360992,2.77110885240871,2.85371613503352,2.93548935315388,2.90564549246069,2.93320940895047,2.92615812143948,2.90284403315982,2.84201896558238,2.87205068303306,2.83082322884139,2.83741124319967,2.79336039154828,2.8760672740584,2.80544023750457,2.78099870515015,2.79135670323789,2.79391059859011,2.74789299643886,2.72451771225014,2.7673564094191,2.67611685940352,2.68968396940637,2.83101375192533,2.81871358645985,2.8850119474313,2.81396887837502,2.73278862745097
' Pandora Tseriou,Lch,Sales,Sales,,,15.43,1.91,,,737.12,12043.3,20772.9,27753.92,40784.1499999999,57053.32,55693.1499999999,47594.5599999999,60315.68,61987.81,58596.6999999998,54737.9099999998,61144.9799999999,59331.3000000001,56950,60363.98,62938.6499999999,75080.95,67512.31,67575.51,78474.6999999999,89861.0700000001,82821.4000000002,75436.41,17.34,159144.71,338925.809999999,375809.86,461681.4
' Pandora Tseriou,Lch,Salesonstore,Sales % On Total Store Sales,,,0.00007531823785,8.774433927272E-6,,,0.00419352236421,0.06303113978951,0.11530645781996,0.15494677980928,0.22688270956948,0.2293496340448,0.2474567910406,0.29993722024977,0.32184691891943,0.31547370490513,0.32994304333064,0.32226183696611,0.35342098854906,0.32804127490421,0.32783816319442,0.34209860710552,0.36283413783274,0.36225028302253,0.36220727386679,0.39558061781408,0.41753665996528,0.4204355147279,0.42903306016305,0.40845630335625,0.00001480731557,0.13783084334337,0.30394432838321,0.34644305334541,0.40618575532305
' Pandora Tseriou,Lch,Salesontotal,Sales % On National Sales,,,0.00001514874194,1.8280731644649E-6,,,0.00084133634096,0.01298552642086,0.02258457375404,0.02915323566344,0.04387194336288,0.05467754302792,0.05650947399432,0.05328564484331,0.05914376231847,0.05964958216873,0.06041613056359,0.06033055484759,0.06802757386712,0.06374199832791,0.05944839364803,0.06118470056006,0.0650667080908,0.06678838283264,0.06682163688365,0.07176306191765,0.07515187560214,0.07983008245791,0.07995781249201,0.07801999210578,3.0147046653439E-6,0.02817506924583,0.05828524942874,0.06406964279511,0.075382068885
' Pandora Tseriou,Lch,No_customers,Number Of Customers,,,1,1,,,23,396,677,889,1297,1908,2142,1720,2017,2062,2095,2081,2000,2021,2106,2178,2244,2478,2716,2415,2679,2903,2889,2786,2,2481,4256,4427,5793
' Pandora Tseriou,Lch,Visits,Visits,,,1,1,,,142,1503,2743,3666,5103,6545,7090,6032,7604,7581,7495,7075,7179,6823,7053,7528,7606,8327,8031,8361,9290,10197,9963,9161,2,19702,42877,44516,55003
' Pandora Tseriou,Lch,Quantity,Quantity,,,6,1,,,271.88,4185.95,8145.71,10634.7299999999,15623.21,19930.98,20913.95,18075.7699999999,22987.7399999999,22429.42,22418.09,21063.0099999999,22573.3,21116.98,21721.98,23167.4299999999,23811.6899999999,25708.51,24212.23,25167.9299999999,28061.5599999999,30953.6099999999,29404.15,27528.1199999999,7,58792.46,127887.98,138099.89,165327.599999999
' Pandora Tseriou,Lch,Avg_basket,Average Basket,,,15.43,1.91,,,5.19098591549295,8.01284098469727,7.57305869485965,7.57062738679761,7.99219086811678,8.71708479755539,7.85516925246825,7.89034482758619,7.93209889531825,8.17673262102625,7.81810540360238,7.73680706713778,8.51720016715419,8.69577898285213,8.07457819367644,8.0185945802338,8.27486852484879,9.01656659060886,8.40646370315029,8.08222820236814,8.44722282023681,8.81250073551045,8.31289772156983,8.23451697412946,8.67,8.07759161506446,7.904606432353,8.44213002066672,8.39374943184918
' Pandora Tseriou,Lch,Avg_price_item,Average Price Per Item,,,2.57166666666666,1.91,,,2.71119611593349,2.87707688816158,2.55016444238746,2.60974373585413,2.61048465712231,2.86254464155801,2.66296658450459,2.63305850871083,2.62381947942686,2.76368314472688,2.61381321959184,2.59876959655812,2.70873022553193,2.8096489176009,2.6217683654989,2.60555357240747,2.64318282322674,2.9204706923894,2.78835571940296,2.68498481996732,2.79651950925038,2.90308852505411,2.81665683245392,2.74034005954639,2.47714285714285,2.70688979505195,2.65017720977373,2.72129007488709,2.79252466012934
' Pandora Tseriou,Lch,Avg_quantity,Average Quantity Purchased,,,6,1,,,1.91464788732394,2.78506320691949,2.96963543565439,2.90090834697217,3.06157358416617,3.04522230710466,2.94978138222849,2.99664622015915,3.02311152025249,2.95863606384382,2.99107271514343,2.97710388692579,3.14435158100014,3.09496995456544,3.07982135261591,3.07750132837406,3.13064554299237,3.08736759937552,3.01484622089403,3.01015787585216,3.02062002152852,3.03556045895851,2.95133493927532,3.00492522650365,3.5,2.98408587960613,2.98267089581827,3.10225289783448,3.00579241132301
' Pandora Tseriou,Lch,Avg_spend,Average Spending,,,15.43,1.91,,,32.0486956521739,30.4123737373737,30.6837518463811,31.2192575928009,31.4449884348496,29.9021593291404,26.0005368814192,27.6712558139534,29.9036588993554,30.0619835111542,27.9697852028639,26.3036568957231,30.5724899999999,29.3573973280554,27.0417853751187,27.7153259871442,28.0475267379678,30.299011299435,24.8572569955817,27.9815776397515,29.2925345278088,30.9545539097485,28.6678435444791,27.076959798995,8.67,64.1453889560661,79.6348237781953,84.890413372487,79.6964267219058
' Pandora Tseriou,Lch,Avg_visits,Average Visits,,,1,1,,,6.17391304347826,3.79545454545454,4.05169867060561,4.12373453318335,3.93446414803392,3.43029350104821,3.30999066293184,3.50697674418604,3.76995537927615,3.67652764306498,3.57756563245823,3.39980778471888,3.5895,3.37605145967342,3.34900284900284,3.45638200183654,3.38948306595365,3.36037126715092,2.95692194403534,3.46211180124223,3.46771183277342,3.51257320013778,3.44859813084112,3.28822684852835,1,7.94115276098347,10.0744830827067,10.0555681048113,9.49473502503021
' Pandora Tseriou,Nlch,Sales,Sales,204473.530000011,175752.570000016,204848.630000016,217675.950000003,193755.920000021,174518.840000018,175038.740000015,179025.750000007,159380.930000004,151365.130000009,138974.590000011,191708.010000009,169368.97000002,111087.180000008,127089.19000001,134503.400000021,118999.71000001,115117.480000011,111863.930000008,121534.050000011,116763.760000006,116088.010000008,110525.320000011,132181.690000007,118879.06000001,103250.63000001,109472.150000009,123872.230000014,110220.600000008,109250.200000005,1171025.44000008,995493.150000057,776165.930000083,708956.760000053,674944.870000058
' Pandora Tseriou,Nlch,Salesonstore,Sales % On Total Store Sales,1,1,0.99992468176214,0.99999122556607,1,1,0.99580647763578,0.93696886021048,0.88469354218003,0.84505322019071,0.77311729043051,0.77065036595519,0.75254320895939,0.70006277975022,0.67815308108056,0.68452629509486,0.67005695666935,0.67773816303388,0.64657901145093,0.67195872509578,0.67216183680557,0.65790139289447,0.63716586216725,0.63774971697746,0.6377927261332,0.60441938218591,0.58246334003471,0.57956448527209,0.57096693983694,0.59154369664374,0.99998519268442,0.86216915665662,0.69605567161678,0.65355694665458,0.59381424467694
' Pandora Tseriou,Nlch,Salesontotal,Sales % On National Sales,0.20984033291039,0.20293419034547,0.20111464894832,0.20833903808607,0.19905823827407,0.19954576623774,0.19978626687576,0.19303210969081,0.17328107142351,0.15899675815589,0.14949644264649,0.18372503064806,0.17185150069016,0.12437034863072,0.12461988071108,0.12942982838521,0.12269465714606,0.12687918557827,0.12445554420236,0.13056891070793,0.12188618030386,0.11766636544615,0.11426236077646,0.11758244022199,0.11766288815166,0.1096489150245,0.10483681235735,0.11004465376548,0.1064096727121,0.11299185289379,0.20359260998873,0.17624266892064,0.13347766234784,0.1208659250462,0.11020314156889
' Pandora Tseriou,Nlch,Visits,Visits,28444,25181,28714,28902,27016,24700,25149,25035,23329,22135,19787,24625,23009,15559,18331,18888,17760,17584,17636,18308,17533,17061,16335,17832,16510,15227,15975,17364,16325,16596,162957,140060,111131,104705,97997
' Pandora Tseriou,Nlch,Quantity,Quantity,82700.6100000001,71476.41,81839.02,81898.8,75728.32,67689.0099999999,68349.9799999998,68005.13,64102.6399999998,62994,57441.12,70637.9899999999,67372.7200000003,45102.9099999998,52297.5199999999,52795.98,50115.55,48742.26,47837.06,49082.96,48989.0099999998,45815.54,42768.1999999999,47310.5900000001,44353.13,39649.37,40773.3799999999,45317.4999999999,40945.6099999999,41750.0699999999,461332.17,391530.859999999,316426.94,281803.36,252789.059999999
' Pandora Tseriou,Nlch,Avg_basket,Average Basket,7.18863486148262,6.9795707080742,7.1341028766461,7.53151858002918,7.17189517323148,7.06554008097241,6.96006759712178,7.15101857399669,6.83188006344055,6.83827106392632,7.02353009551785,7.78509685279225,7.36098787431093,7.13973777235093,6.93302002073049,7.12110334604094,6.70043412162223,6.54671747042833,6.34293093672084,6.6383029276825,6.65965664746515,6.80429107320837,6.76616590143931,7.41261159712919,7.20042761962509,6.78075983450518,6.85271674491449,7.13385337479926,6.75164471669274,6.58292359604755,7.18610087323704,7.10761923461415,6.98424319046965,6.7709924072399,6.88740338990028
' Pandora Tseriou,Nlch,Avg_price_item,Average Price Per Item,2.47245491901464,2.45888916357181,2.50306797417682,2.65786495040224,2.55856620086146,2.57824482881369,2.56091867181257,2.63253301625931,2.48633956417403,2.40284995396401,2.41942688443421,2.71395052435678,2.51391022954126,2.46297145793937,2.43011886605733,2.54760684430938,2.37450671498189,2.36175917981668,2.33843655943757,2.47609455501484,2.38346845547617,2.53381298135977,2.58428739109925,2.79391337119252,2.68028569798817,2.60409257448505,2.68489269224207,2.73343035251314,2.69187832346396,2.6167668700916,2.53835634310975,2.54256624880107,2.4529072334994,2.51578533343269,2.66999240394366
' Pandora Tseriou,Nlch,Avg_quantity,Average Quantity Purchased,2.90748874982421,2.83850561931615,2.85014348401476,2.83367241021382,2.80309150133254,2.74044574898785,2.71780110541174,2.71640223686838,2.7477662994556,2.84590015812062,2.90297265881639,2.86854781725888,2.92810291625017,2.89883090172889,2.85295510337679,2.79521283354511,2.82182150900901,2.77196656050955,2.71246654570197,2.68095695870657,2.79410311983116,2.68539593224313,2.61819406183042,2.65312864513235,2.68644033918837,2.60388586064228,2.55232425665101,2.60985372034093,2.50815375191423,2.51567064352855,2.83100554133912,2.79545094959303,2.84733278743105,2.69140308485745,2.57955917017867
